start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,path,speech_ratio
0 days,0 days 00:01:57.589375,31.496365,0.24631444,30.929459,33.493484,36.246044,5.3165855,573.7279,767.0858,217.52705,319.45123,0.22190532,0.8990017,0.044458665,0.15854937,0.3893337,0.34487504,3.9628499,2.384211,2.53818,1.4830205,0.10099994,1.096917,36.2836,0.30031064,20.342491,0.63168675,15.860672,0.8359201,0.057876706,323.61078,0.026578974,2.4247658,1.2625886,0.6401082,5.855271,0.7065055,-5.262665,-7.9243517,27.873236,1.2812625,640.6478,0.23719984,1334.3073,0.14569744,-115.588776,-0.780836,1789.7927,0.103250735,1037.3604,0.3419485,-122.28456,-0.6622974,2972.7444,0.08609078,1109.7471,0.26204205,-128.7491,-0.576704,-24.911726,-0.3354648,29.97882,0.3673952,-0.00831658,-2.9846895,-0.038998622,-0.40840262,0.16691968,0.7047438,42.891647,0.16935721,17.03303,0.8970769,12.868058,1.2270291,-11.220378,-1.4911222,-33.036133,41.079163,-0.060081623,-0.010620442,0.045233306,2.5091436,2.8505788,0.15292537,0.13377783,0.21150537,0.39562288,-29.773756,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/1/voice_recordings/lecture.wav,0.7626203274213377
0 days,0 days 00:01:02.037375,35.045338,0.19790651,30.986898,33.380566,36.935104,5.948206,183.18945,501.45728,190.80032,513.2796,0.81158006,0.81947774,0.1768534,0.6780924,1.3368356,1.1599822,16.528852,9.752037,11.6466875,7.468632,0.35118315,1.0040267,16.179745,1.0812231,-1.1427311,-16.283457,12.993893,1.6025544,-7.081504,-2.7974176,0.019990858,1.3921822,1.2705815,0.67877406,5.778533,0.6222758,2.1165078,5.6714983,12.850837,0.84032637,643.8855,0.3869829,1304.8845,0.2206527,-85.33867,-1.0529948,1675.5273,0.1457427,1030.7339,0.38457924,-78.38804,-1.0848495,2723.1646,0.08842563,997.00555,0.4078135,-79.80966,-1.0436546,-5.5153265,-1.7295913,14.706728,0.64395434,0.052624866,0.4944205,-0.01908101,-0.9277593,0.4698483,0.7675643,20.964828,0.730785,-5.756807,-2.9541593,16.31457,1.2700503,-13.309216,-1.435178,-2.7681031,12.115723,0.021407695,0.0030570133,0.1278508,3.6762335,2.8239472,0.2222857,0.20205638,0.12607843,0.22960672,-22.308802,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/5/voice_recordings/lecture.wav,0.8963637810712706
0 days,0 days 00:01:15.264000,35.186363,0.14490098,32.854866,34.79899,37.51518,4.6603127,255.41554,463.53406,77.55805,116.3642,0.5661076,0.7190512,0.18926784,0.5034614,0.8832824,0.69401455,10.34953,6.9080915,6.356274,4.182645,0.26553756,0.8936979,24.564203,0.7925878,4.0841846,4.616174,13.631207,1.411316,-3.940957,-4.869089,0.022778887,1.6277647,1.1590644,0.75585353,8.20865,0.46648964,8.821887,1.4851716,24.602764,0.6646078,723.19196,0.26458368,1344.229,0.20174086,-82.16783,-1.0578876,1781.6655,0.12214233,1059.0635,0.359623,-85.76514,-0.931489,2856.2852,0.08831341,907.6436,0.37549815,-88.31102,-0.87735075,-15.668193,-0.7300921,26.054792,0.4752859,0.032718435,0.9070638,-0.023083052,-0.8650289,0.34877607,0.6730403,32.637314,0.46194056,4.736037,4.1239767,14.124798,1.4319879,-9.1827135,-2.0485423,-5.187927,14.978505,-0.009366424,0.008079775,0.10492292,3.3488371,2.2739363,0.28093567,0.3009075,0.15108974,0.25700337,-22.528797,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/41/voice_recordings/lecture.wav,0.8957277846378952
0 days,0 days 00:01:08.096000,35.493797,0.11570764,33.560513,35.219265,37.737885,4.177372,132.45169,340.0462,116.51419,264.43927,0.4890798,0.93284005,0.07970247,0.35889435,0.8251601,0.74545765,10.245614,6.42676,8.201462,5.639621,0.21752125,1.1312448,26.002005,0.7030811,4.4670095,3.730556,9.090565,2.0377648,-6.817164,-2.7272305,0.02373023,2.4507427,1.1315852,0.93911535,9.160251,0.42199132,5.982177,1.7047665,26.041288,0.45155507,683.1926,0.2687541,1362.5686,0.1660011,-97.42224,-0.94081956,1749.9567,0.12560295,1014.44415,0.34478962,-101.17763,-0.82869846,2831.098,0.07718273,831.68945,0.40573776,-104.16304,-0.77790624,-16.963274,-0.59029907,27.081415,0.41030595,0.055545893,0.43154263,-0.024066167,-0.74422807,0.3158678,0.81737804,34.56405,0.38189122,3.5764444,5.0019774,10.13659,2.0153046,-14.546802,-1.195486,-6.5503116,15.174524,0.023731317,0.0047451477,0.08911525,3.5105758,2.5429957,0.21306358,0.1792901,0.1796732,0.27338454,-23.470846,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/52/voice_recordings/lecture.wav,0.8789951676632692
0 days,0 days 00:01:03.622687500,34.825394,0.15457499,31.507809,34.64786,38.121826,6.6140175,253.8292,390.2111,146.51546,292.4837,0.53463745,0.8510412,0.12733032,0.41949996,0.88725585,0.75992554,10.739828,6.224809,7.386249,4.315071,0.23629479,1.2201118,20.096188,1.0510998,4.4504204,3.5919182,-4.178366,-4.7814465,-12.887086,-1.5834082,0.026112892,2.3909903,1.2868282,0.8504246,7.8707576,0.5293663,4.5310035,2.557357,27.055202,0.43873003,710.03394,0.28579316,1383.7606,0.1894032,-85.4639,-1.0839878,1724.0281,0.14288576,1031.3646,0.32095718,-88.01836,-0.9682563,2856.0054,0.07665112,832.3878,0.42744702,-92.180176,-0.8889465,-13.239607,-0.6750347,25.473917,0.46701208,0.07240503,0.38280627,-0.025322603,-0.7227333,0.33789966,0.93660957,28.975943,0.5659696,3.6633854,4.1840935,-4.0955396,-5.562841,-20.891788,-0.9303607,-2.337182,11.373847,0.040782403,0.00660665,0.075177215,3.521459,2.8162367,0.20854747,0.16512431,0.13606061,0.19664364,-22.980427,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/4/voice_recordings/lecture.wav,0.9243881402252736
0 days,0 days 00:01:21.066687500,33.46485,0.09604001,31.377535,33.02582,35.633232,4.2556973,229.54219,546.42834,127.35398,418.38,0.5026958,1.0234102,0.06394411,0.31643486,0.8942056,0.83026147,11.987668,7.7150226,9.640782,6.6338096,0.2133768,1.1989911,20.059021,0.9014048,4.446593,4.355235,7.9665556,2.2890773,-3.515937,-6.1327443,0.018297598,1.5013655,1.2489396,0.8611183,7.6919837,0.4212102,0.120627746,70.22974,22.767149,0.58172554,618.5137,0.27714875,1354.5125,0.161671,-103.85605,-0.9148076,1694.0188,0.12399562,997.10925,0.3603022,-107.679436,-0.818318,2773.0652,0.08483027,899.1174,0.42478263,-110.286285,-0.7752706,-13.702085,-0.65104735,23.55961,0.47227186,0.049564525,0.48205182,-0.026816018,-0.6733135,0.3314417,0.7929435,32.531322,0.3510377,0.1816436,117.129616,10.151775,2.0737722,-16.653727,-1.1477262,-7.9078045,16.712704,-0.007358304,0.0066829,0.090483434,3.2202346,2.382716,0.2042487,0.17527944,0.20440218,0.37057048,-24.460327,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/79/voice_recordings/lecture.wav,0.7963819882719924
0 days,0 days 00:00:58.112000,31.178185,0.109797515,29.03012,30.501707,32.964985,3.934864,63.826797,106.495804,71.60079,98.08994,0.4545365,0.835484,0.11022,0.369774,0.745872,0.635652,9.321622,6.2396927,6.803313,4.850397,0.24662921,1.0086479,33.941597,0.5628488,11.379156,1.6545995,10.335445,1.594687,-5.0386596,-3.351265,0.024097458,2.0706456,1.1781374,0.8691282,7.4231224,0.37389803,10.443439,1.021072,36.11715,0.34823915,659.3592,0.29440996,1409.996,0.16574731,-74.40309,-1.149431,1736.4854,0.1444878,1103.6112,0.3059629,-83.09934,-0.9350863,2866.74,0.08025922,980.0792,0.36947277,-88.37809,-0.8354185,-21.26397,-0.4349083,34.102276,0.29898876,0.038830716,0.81316274,-0.032122407,-0.5239455,0.31531754,0.799924,42.460255,0.27297443,8.890515,2.1439843,11.34052,1.4841592,-9.397746,-1.7201943,-12.429298,22.890734,0.010212165,-0.00035916767,0.10516182,3.5283995,2.9457364,0.21964912,0.19049306,0.1157931,0.21473533,-23.275566,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/18/voice_recordings/lecture.wav,0.8908324558960025
0 days,0 days 00:01:24.565375,26.162163,0.110421546,24.287403,25.78986,27.23993,2.952526,99.747856,123.20726,62.707966,96.65905,0.501657,0.8818963,0.046891328,0.4377184,0.9005309,0.85363954,8.721294,5.0404215,5.1965685,2.6555467,0.20455956,1.0094291,23.86257,0.5845981,3.4652915,4.253917,21.13279,0.7851331,-8.378323,-1.6442358,0.020648897,1.6891128,1.3852344,0.6532628,4.405964,0.5387665,1.5323925,6.722288,18.415884,0.52074134,656.33856,0.40502924,1279.6812,0.17904602,-106.62927,-0.8974491,1699.0275,0.15412408,990.76587,0.32586417,-108.92891,-0.8344859,2674.8523,0.108943656,905.7418,0.3167552,-109.73339,-0.8203213,-13.283906,-0.48039412,19.782194,0.38004062,0.051800683,0.456024,-0.017599849,-0.9095079,0.33529213,0.55292994,30.569979,0.341336,-3.0349503,-4.677283,27.359245,0.61453736,-9.8724375,-1.5504096,-9.818163,16.705774,0.057289522,0.00066880597,0.079517394,2.6729748,1.9881657,0.23648809,0.20932187,0.25974843,0.39259967,-25.002047,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/64/voice_recordings/lecture.wav,0.7848608139418867
0 days,0 days 00:01:05.877375,33.319992,0.10786252,31.715858,33.043674,35.155716,3.4398575,235.0566,439.02124,101.43103,199.78578,0.5683132,0.8220601,0.11262339,0.48018342,0.9348963,0.8222729,11.997736,6.6982946,7.8463507,4.683911,0.24125354,0.97538066,28.379017,0.6587887,-0.8704335,-21.898336,1.1792214,15.906621,-2.5957024,-6.8107877,0.021482198,2.1374562,1.1532465,0.7687639,7.5674586,0.46844232,2.0411127,4.3438096,21.56454,0.5757405,706.0861,0.25865266,1361.0662,0.16466467,-86.80713,-1.037091,1711.8213,0.14506558,1078.7499,0.3150052,-89.09147,-0.95790267,2817.1577,0.10457375,945.31476,0.355309,-96.053566,-0.8322649,-11.911983,-0.6754372,26.820395,0.40403146,0.036125604,0.7968029,-0.013712608,-1.1761239,0.33144802,0.71879333,37.85684,0.3307513,-4.8180213,-3.9482658,2.7949324,7.1929917,-8.259567,-2.153076,-5.6801934,15.825813,0.016790615,0.009934652,0.09947704,3.7503796,2.3552651,0.25096774,0.22414216,0.1748889,0.38097313,-23.677658,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/25/voice_recordings/lecture.wav,0.8319100752630126
0 days,0 days 00:01:07.840000,35.998146,0.08903312,33.82144,35.986004,38.275417,4.4539757,130.71611,293.7693,45.696613,100.149666,0.6009752,0.82364815,0.08118619,0.52448714,1.0119078,0.93072164,11.98677,7.069071,7.7262855,4.539623,0.26292554,0.94240105,21.503563,0.6794338,9.786854,1.7050241,10.754821,1.5574905,-11.371096,-1.8314317,0.017774604,1.2754654,1.1124974,0.73863965,8.390401,0.42441612,7.0854974,1.5968506,21.88462,0.5350435,699.8387,0.26792637,1355.6267,0.15923889,-78.77088,-1.103653,1764.6222,0.11948263,983.93146,0.38259146,-82.210144,-0.9736576,2871.0596,0.086542584,821.0537,0.5294683,-84.45734,-0.9270061,-14.772022,-0.5939797,22.87389,0.48117617,0.051990956,0.5363354,-0.025694512,-0.5964736,0.36005127,0.6420087,26.95956,0.45621136,7.7773843,2.1775355,12.411269,1.4825841,-20.079948,-0.92578626,-8.784752,16.171135,0.009409428,0.0073160934,0.06525286,3.3760872,2.1245205,0.306875,0.26753855,0.17313558,0.2915409,-22.656275,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/20/voice_recordings/lecture.wav,0.8320762382777844
0 days,0 days 00:00:51.541375,24.559587,0.2374255,21.938152,23.546818,25.459328,3.5211754,460.3596,968.3852,137.53877,184.93835,0.50254154,0.81521165,0.08506429,0.42547545,0.84500337,0.7599391,11.817433,7.377797,8.557206,5.8836575,0.32339388,1.0366585,29.935806,0.6962408,8.495596,1.5201145,4.039938,3.9934134,-5.9632816,-2.1249993,0.023101225,0.9371026,1.5631483,0.7208345,3.4940703,0.8073272,-3.2547681,-1.8636444,26.867962,0.36680177,557.2137,0.35273808,1338.3378,0.14668478,-104.833374,-0.9003763,1619.6497,0.16670404,1039.5737,0.2692209,-110.83642,-0.7854729,2743.91,0.109052226,1001.6134,0.32528546,-115.0965,-0.71580034,-17.896671,-0.5364379,29.274218,0.40367866,0.037062384,0.561128,-0.030722637,-0.5482358,0.37936175,0.7396089,41.39211,0.37334704,6.8554845,2.1271849,6.709392,2.6464689,-6.4727936,-2.0112288,-9.187645,18.123789,0.03030583,-0.007603522,0.26999575,4.405201,3.0497282,0.15152866,0.17327182,0.16564627,0.19341566,-22.933178,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/69/voice_recordings/lecture.wav,0.8775096676088721
0 days,0 days 00:01:11.765375,36.815304,0.100614846,34.52025,36.323483,38.999107,4.478859,184.14777,411.59375,60.792004,111.725845,0.3661601,1.0505874,0.017111382,0.23312503,0.7032699,0.68615854,10.096183,5.997086,7.0238943,4.678509,0.19779792,1.1064085,30.205816,0.5931818,7.056273,2.2723796,8.562604,1.7634907,-17.71491,-1.0792985,0.021796463,1.413177,1.444984,0.8125483,9.296146,0.37748355,5.488781,1.6481929,32.049004,0.41312528,775.94824,0.17651166,1286.921,0.17692655,-95.49176,-0.93056446,1871.1206,0.105004705,1004.4872,0.3363445,-103.502014,-0.7665231,2969.09,0.06625619,860.13446,0.394782,-106.84947,-0.715376,-20.07106,-0.5290998,31.429462,0.45128763,0.064635985,0.31980813,-0.031961378,-0.551984,0.30183104,0.7043118,39.968067,0.34156948,5.4034486,3.2977376,9.254249,1.851861,-24.76982,-0.7830995,-9.732845,17.986778,0.06947049,0.006968076,0.05386198,3.3728223,2.5383544,0.22,0.18986404,0.16467455,0.2458918,-24.32237,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/22/voice_recordings/lecture.wav,0.821511088661392
