,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
7470,0.17576299311293409,0.41924097260756144,0.11230406562948315,0.019596758989096866,0.13998842448251522,0.0,0.14703727601205308,1,spectral+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7471,0.16989468452060508,0.4121828289977702,0.11027677397023193,0.018903291337105305,0.137489240804891,1.0,0.14703727601205308,1,spectral+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7472,0.14093049593614015,0.37540710693344653,0.11218472104219769,0.019059782123356028,0.1380571697643988,2.0,0.14703727601205308,1,spectral+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7473,0.15837050970394329,0.39795792453969714,0.11101534729476764,0.01902850303151385,0.13794384013617225,3.0,0.14703727601205308,1,spectral+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7474,0.08529945791526627,0.29206070929734157,0.11705214825924853,0.021229820037901036,0.14570456423153338,4.0,0.14703727601205308,1,spectral+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7475,0.22940382219509248,0.4789611906982574,0.10771592127804787,0.01832141416629103,0.13535661847981809,0.0,0.21119775926458295,1,sr+frequency+energy+spectral+spectral_voiced,no_music_list_manual_annot,speech,extraversion,random_forest
7476,0.22847379904512044,0.4779893294260034,0.10537542402215302,0.017569318349006713,0.1325493053509022,1.0,0.21119775926458295,1,sr+frequency+energy+spectral+spectral_voiced,no_music_list_manual_annot,speech,extraversion,random_forest
7477,0.23182026789565546,0.48147717276695007,0.10553455111866329,0.017043252328508254,0.1305498078455432,2.0,0.21119775926458295,1,sr+frequency+energy+spectral+spectral_voiced,no_music_list_manual_annot,speech,extraversion,random_forest
7478,0.20591139875162878,0.4537746122819442,0.10799756013769801,0.01795364531586212,0.13399121357709287,3.0,0.21119775926458295,1,sr+frequency+energy+spectral+spectral_voiced,no_music_list_manual_annot,speech,extraversion,random_forest
7479,0.15708091289440773,0.39633434483325786,0.11229216042788318,0.019563802252678494,0.1398706625875437,4.0,0.21119775926458295,1,sr+frequency+energy+spectral+spectral_voiced,no_music_list_manual_annot,speech,extraversion,random_forest
7480,0.23045816615006742,0.48006058591605644,0.10781557725253148,0.0182963464682811,0.13526398806881712,0.0,0.21105042899402948,1,sr+frequency+energy+spectral+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7481,0.22872329820266624,0.4782502464219608,0.10545683627552792,0.017563636714188213,0.13252787146177294,1.0,0.21105042899402948,1,sr+frequency+energy+spectral+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7482,0.23463756435148497,0.4843940176669041,0.10498980458793544,0.016980746260755877,0.1303101924668822,2.0,0.21105042899402948,1,sr+frequency+energy+spectral+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7483,0.20641871033278247,0.45433325910919453,0.1082517825718112,0.017942175446910038,0.1339484059140311,3.0,0.21105042899402948,1,sr+frequency+energy+spectral+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7484,0.15180920582786983,0.38962700859651633,0.11275435630045211,0.01968615638626199,0.1403073639773123,4.0,0.21105042899402948,1,sr+frequency+energy+spectral+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7485,0.21934997490838415,0.4683481343065051,0.10819247322311523,0.018560450778994108,0.13623674533324007,0.0,0.21142171393086084,1,sr+frequency+energy+spectral+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7486,0.23422850832794206,0.48397159867903616,0.1051623399100035,0.017438271186550346,0.1320540464603427,1.0,0.21142171393086084,1,sr+frequency+energy+spectral+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7487,0.23615615235538157,0.4859590027516535,0.10556124327386013,0.016947054043359625,0.13018085129295945,2.0,0.21142171393086084,1,sr+frequency+energy+spectral+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7488,0.20947378256065585,0.4576830590710736,0.10757317834131433,0.01787310294907119,0.13369032481474188,3.0,0.21142171393086084,1,sr+frequency+energy+spectral+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
